Era,Feature,Base,Lag,IsDelta,r,p,sig,n,target
Full_composite,finbert_QA_mean:lag4,finbert_QA_mean,4,False,0.3929,0.0,***,116,composite_diff
Full_composite,finbert_QA_mean:lag5,finbert_QA_mean,5,False,0.2112,0.0234,*,115,composite_diff
Full_composite,finbert_QA_mean:lag6,finbert_QA_mean,6,False,0.3369,0.0002,***,115,composite_diff
Full_composite,finbert_QA_mean:lag7,finbert_QA_mean,7,False,0.2323,0.0125,*,115,composite_diff
Full_composite,finbert_QA_mean:lag8,finbert_QA_mean,8,False,0.2221,0.017,*,115,composite_diff
Full_composite,finbert_QA_mean:lag9,finbert_QA_mean,9,False,0.131,0.1628,,115,composite_diff
Full_composite,finbert_QA_mean:lag10,finbert_QA_mean,10,False,0.243,0.0089,**,115,composite_diff
Full_composite,finbert_QA_mean:lag11,finbert_QA_mean,11,False,0.2043,0.0292,*,114,composite_diff
Full_composite,finbert_QA_mean:lag12,finbert_QA_mean,12,False,0.2131,0.0228,*,114,composite_diff
Full_composite,finbert_QA_mean:lag13,finbert_QA_mean,13,False,0.0975,0.3019,,114,composite_diff
Full_composite,finbert_QA_mean:lag14,finbert_QA_mean,14,False,0.0172,0.8567,,113,composite_diff
Full_composite,finbert_QA_mean:lag15,finbert_QA_mean,15,False,0.0951,0.3183,,112,composite_diff
Full_composite,roberta_IS_mean:lag1,roberta_IS_mean,1,False,-0.0389,0.6782,,116,composite_diff
Full_composite,roberta_IS_mean:lag2,roberta_IS_mean,2,False,-0.0519,0.5799,,116,composite_diff
Full_composite,roberta_IS_mean:lag3,roberta_IS_mean,3,False,-0.0401,0.6694,,116,composite_diff
Full_composite,roberta_IS_mean:lag4,roberta_IS_mean,4,False,-0.024,0.7983,,116,composite_diff
Full_composite,roberta_IS_mean:lag5,roberta_IS_mean,5,False,-0.0798,0.3969,,115,composite_diff
Full_composite,roberta_IS_mean:lag6,roberta_IS_mean,6,False,-0.0704,0.4547,,115,composite_diff
Full_composite,roberta_IS_mean:lag7,roberta_IS_mean,7,False,-0.0369,0.6956,,115,composite_diff
Full_composite,roberta_IS_mean:lag8,roberta_IS_mean,8,False,0.0354,0.7069,,115,composite_diff
Full_composite,roberta_IS_mean:lag9,roberta_IS_mean,9,False,0.0441,0.6397,,115,composite_diff
Full_composite,roberta_IS_mean:lag10,roberta_IS_mean,10,False,0.1345,0.1518,,115,composite_diff
Full_composite,roberta_IS_mean:lag11,roberta_IS_mean,11,False,0.0181,0.8483,,114,composite_diff
Full_composite,roberta_IS_mean:lag12,roberta_IS_mean,12,False,0.0737,0.4357,,114,composite_diff
Full_composite,roberta_IS_mean:lag13,roberta_IS_mean,13,False,0.0085,0.9289,,114,composite_diff
Full_composite,roberta_IS_mean:lag14,roberta_IS_mean,14,False,0.0143,0.8809,,113,composite_diff
Full_composite,roberta_IS_mean:lag15,roberta_IS_mean,15,False,0.0737,0.4401,,112,composite_diff
Full_composite,roberta_QA_mean:lag1,roberta_QA_mean,1,False,0.1561,0.0942,,116,composite_diff
Full_composite,roberta_QA_mean:lag2,roberta_QA_mean,2,False,0.0171,0.8557,,116,composite_diff
Full_composite,roberta_QA_mean:lag3,roberta_QA_mean,3,False,0.1028,0.272,,116,composite_diff
Full_composite,roberta_QA_mean:lag4,roberta_QA_mean,4,False,0.2693,0.0035,**,116,composite_diff
Full_composite,roberta_QA_mean:lag5,roberta_QA_mean,5,False,0.1939,0.0378,*,115,composite_diff
Full_composite,roberta_QA_mean:lag6,roberta_QA_mean,6,False,0.1387,0.1394,,115,composite_diff
Full_composite,roberta_QA_mean:lag7,roberta_QA_mean,7,False,0.2089,0.0251,*,115,composite_diff
Full_composite,roberta_QA_mean:lag8,roberta_QA_mean,8,False,0.1452,0.1216,,115,composite_diff
Full_composite,roberta_QA_mean:lag9,roberta_QA_mean,9,False,0.1374,0.143,,115,composite_diff
Full_composite,roberta_QA_mean:lag10,roberta_QA_mean,10,False,0.1757,0.0604,,115,composite_diff
Full_composite,roberta_QA_mean:lag11,roberta_QA_mean,11,False,0.0265,0.7798,,114,composite_diff
Full_composite,roberta_QA_mean:lag12,roberta_QA_mean,12,False,0.1129,0.2317,,114,composite_diff
Full_composite,roberta_QA_mean:lag13,roberta_QA_mean,13,False,0.1094,0.2465,,114,composite_diff
Full_composite,roberta_QA_mean:lag14,roberta_QA_mean,14,False,0.0497,0.6009,,113,composite_diff
Full_composite,roberta_QA_mean:lag15,roberta_QA_mean,15,False,0.0748,0.4331,,112,composite_diff
Full_composite,finbert_IS_min:lag1,finbert_IS_min,1,False,0.047,0.6161,,116,composite_diff
Full_composite,finbert_IS_min:lag2,finbert_IS_min,2,False,-0.0901,0.3359,,116,composite_diff
Full_composite,finbert_IS_min:lag3,finbert_IS_min,3,False,0.0569,0.5437,,116,composite_diff
Full_composite,finbert_IS_min:lag4,finbert_IS_min,4,False,-0.11,0.2398,,116,composite_diff
Full_composite,finbert_IS_min:lag5,finbert_IS_min,5,False,-0.0205,0.828,,115,composite_diff
Full_composite,finbert_IS_min:lag6,finbert_IS_min,6,False,0.0502,0.5942,,115,composite_diff
Full_composite,finbert_IS_min:lag7,finbert_IS_min,7,False,0.0126,0.8935,,115,composite_diff
Full_composite,finbert_IS_min:lag8,finbert_IS_min,8,False,0.1322,0.1591,,115,composite_diff
Full_composite,finbert_IS_min:lag9,finbert_IS_min,9,False,0.0532,0.5723,,115,composite_diff
Full_composite,finbert_IS_min:lag10,finbert_IS_min,10,False,-0.0442,0.6387,,115,composite_diff
Full_composite,finbert_IS_min:lag11,finbert_IS_min,11,False,0.0871,0.3569,,114,composite_diff
Full_composite,finbert_IS_min:lag12,finbert_IS_min,12,False,-0.0391,0.6794,,114,composite_diff
Full_composite,finbert_IS_min:lag13,finbert_IS_min,13,False,-0.0456,0.6297,,114,composite_diff
Full_composite,finbert_IS_min:lag14,finbert_IS_min,14,False,-0.0207,0.8277,,113,composite_diff
Full_composite,finbert_IS_min:lag15,finbert_IS_min,15,False,0.0422,0.6583,,112,composite_diff
Full_composite,finbert_QA_min:lag1,finbert_QA_min,1,False,0.132,0.1577,,116,composite_diff
Full_composite,finbert_QA_min:lag2,finbert_QA_min,2,False,0.0561,0.5499,,116,composite_diff
Full_composite,finbert_QA_min:lag3,finbert_QA_min,3,False,0.0602,0.5208,,116,composite_diff
Full_composite,finbert_QA_min:lag4,finbert_QA_min,4,False,0.1746,0.0608,,116,composite_diff
Full_composite,finbert_QA_min:lag5,finbert_QA_min,5,False,0.0536,0.5694,,115,composite_diff
Full_composite,finbert_QA_min:lag6,finbert_QA_min,6,False,0.0772,0.4124,,115,composite_diff
Full_composite,finbert_QA_min:lag7,finbert_QA_min,7,False,0.038,0.6865,,115,composite_diff
Full_composite,finbert_QA_min:lag8,finbert_QA_min,8,False,0.1407,0.1336,,115,composite_diff
Full_composite,finbert_QA_min:lag9,finbert_QA_min,9,False,0.1763,0.0594,,115,composite_diff
Full_composite,finbert_QA_min:lag10,finbert_QA_min,10,False,-0.0102,0.9135,,115,composite_diff
Full_composite,finbert_QA_min:lag11,finbert_QA_min,11,False,0.0124,0.896,,114,composite_diff
Full_composite,finbert_QA_min:lag12,finbert_QA_min,12,False,0.0026,0.9784,,114,composite_diff
Full_composite,finbert_QA_min:lag13,finbert_QA_min,13,False,-0.0159,0.8665,,114,composite_diff
Full_composite,finbert_QA_min:lag14,finbert_QA_min,14,False,-0.0064,0.9462,,113,composite_diff
Full_composite,finbert_QA_min:lag15,finbert_QA_min,15,False,0.0739,0.4385,,112,composite_diff
Full_composite,roberta_IS_min:lag1,roberta_IS_min,1,False,-0.0096,0.9187,,116,composite_diff
Full_composite,roberta_IS_min:lag2,roberta_IS_min,2,False,0.0424,0.6517,,116,composite_diff
Full_composite,roberta_IS_min:lag3,roberta_IS_min,3,False,0.1034,0.2692,,116,composite_diff
Full_composite,roberta_IS_min:lag4,roberta_IS_min,4,False,0.0039,0.9665,,116,composite_diff
Full_composite,roberta_IS_min:lag5,roberta_IS_min,5,False,0.1962,0.0356,*,115,composite_diff
Full_composite,roberta_IS_min:lag6,roberta_IS_min,6,False,0.0772,0.4123,,115,composite_diff
Full_composite,roberta_IS_min:lag7,roberta_IS_min,7,False,0.1439,0.1251,,115,composite_diff
Full_composite,roberta_IS_min:lag8,roberta_IS_min,8,False,0.1128,0.2298,,115,composite_diff
Full_composite,roberta_IS_min:lag9,roberta_IS_min,9,False,0.1391,0.1381,,115,composite_diff
Full_composite,roberta_IS_min:lag10,roberta_IS_min,10,False,0.2594,0.0051,**,115,composite_diff
Full_composite,roberta_IS_min:lag11,roberta_IS_min,11,False,0.14,0.1375,,114,composite_diff
Full_composite,roberta_IS_min:lag12,roberta_IS_min,12,False,-0.0139,0.883,,114,composite_diff
Full_composite,roberta_IS_min:lag13,roberta_IS_min,13,False,0.191,0.0418,*,114,composite_diff
Full_composite,roberta_IS_min:lag14,roberta_IS_min,14,False,0.1876,0.0466,*,113,composite_diff
Full_composite,roberta_IS_min:lag15,roberta_IS_min,15,False,0.019,0.8421,,112,composite_diff
Full_composite,roberta_QA_min:lag1,roberta_QA_min,1,False,-0.058,0.5361,,116,composite_diff
Full_composite,roberta_QA_min:lag2,roberta_QA_min,2,False,0.0613,0.5134,,116,composite_diff
Full_composite,roberta_QA_min:lag3,roberta_QA_min,3,False,0.0552,0.5564,,116,composite_diff
Full_composite,roberta_QA_min:lag4,roberta_QA_min,4,False,-0.2044,0.0277,*,116,composite_diff
Full_composite,roberta_QA_min:lag5,roberta_QA_min,5,False,0.124,0.1869,,115,composite_diff
Full_composite,roberta_QA_min:lag6,roberta_QA_min,6,False,0.0361,0.7014,,115,composite_diff
Full_composite,roberta_QA_min:lag7,roberta_QA_min,7,False,0.09,0.3386,,115,composite_diff
Full_composite,roberta_QA_min:lag8,roberta_QA_min,8,False,0.1792,0.0553,,115,composite_diff
Full_composite,roberta_QA_min:lag9,roberta_QA_min,9,False,0.0121,0.8981,,115,composite_diff
Full_composite,roberta_QA_min:lag10,roberta_QA_min,10,False,0.1694,0.0703,,115,composite_diff
Full_composite,roberta_QA_min:lag11,roberta_QA_min,11,False,-0.0712,0.4518,,114,composite_diff
Full_composite,roberta_QA_min:lag12,roberta_QA_min,12,False,-0.077,0.4154,,114,composite_diff
Full_composite,roberta_QA_min:lag13,roberta_QA_min,13,False,0.077,0.4154,,114,composite_diff
Full_composite,roberta_QA_min:lag14,roberta_QA_min,14,False,0.0298,0.7544,,113,composite_diff
Full_composite,roberta_QA_min:lag15,roberta_QA_min,15,False,-0.0099,0.9172,,112,composite_diff
Full_composite,finbert_IS_std:lag1,finbert_IS_std,1,False,0.0293,0.755,,116,composite_diff
Full_composite,finbert_IS_std:lag2,finbert_IS_std,2,False,-0.0152,0.8714,,116,composite_diff
Full_composite,finbert_IS_std:lag3,finbert_IS_std,3,False,-0.0181,0.8467,,116,composite_diff
Full_composite,finbert_IS_std:lag4,finbert_IS_std,4,False,0.0553,0.5553,,116,composite_diff
Full_composite,finbert_IS_std:lag5,finbert_IS_std,5,False,0.0339,0.7193,,115,composite_diff
Full_composite,finbert_IS_std:lag6,finbert_IS_std,6,False,0.0079,0.933,,115,composite_diff
Full_composite,finbert_IS_std:lag7,finbert_IS_std,7,False,0.0597,0.5262,,115,composite_diff
Full_composite,finbert_IS_std:lag8,finbert_IS_std,8,False,-0.052,0.5811,,115,composite_diff
Full_composite,finbert_IS_std:lag9,finbert_IS_std,9,False,-0.0276,0.77,,115,composite_diff
Full_composite,finbert_IS_std:lag10,finbert_IS_std,10,False,-0.1042,0.2675,,115,composite_diff
Full_composite,finbert_IS_std:lag11,finbert_IS_std,11,False,-0.0091,0.9238,,114,composite_diff
Full_composite,finbert_IS_std:lag12,finbert_IS_std,12,False,-0.0312,0.7417,,114,composite_diff
Full_composite,finbert_IS_std:lag13,finbert_IS_std,13,False,0.102,0.2801,,114,composite_diff
Full_composite,finbert_IS_std:lag14,finbert_IS_std,14,False,0.0155,0.8706,,113,composite_diff
Full_composite,finbert_IS_std:lag15,finbert_IS_std,15,False,-0.0119,0.9007,,112,composite_diff
Full_composite,finbert_QA_std:lag1,finbert_QA_std,1,False,-0.19,0.0411,*,116,composite_diff
Full_composite,finbert_QA_std:lag2,finbert_QA_std,2,False,-0.2189,0.0182,*,116,composite_diff
Full_composite,finbert_QA_std:lag3,finbert_QA_std,3,False,-0.1226,0.1899,,116,composite_diff
Full_composite,finbert_QA_std:lag4,finbert_QA_std,4,False,-0.0456,0.6272,,116,composite_diff
Full_composite,finbert_QA_std:lag5,finbert_QA_std,5,False,-0.0157,0.8677,,115,composite_diff
Full_composite,finbert_QA_std:lag6,finbert_QA_std,6,False,-0.1558,0.0964,,115,composite_diff
Full_composite,finbert_QA_std:lag7,finbert_QA_std,7,False,-0.0031,0.9736,,115,composite_diff
Full_composite,finbert_QA_std:lag8,finbert_QA_std,8,False,-0.1102,0.2411,,115,composite_diff
Full_composite,finbert_QA_std:lag9,finbert_QA_std,9,False,-0.1632,0.0813,,115,composite_diff
Full_composite,finbert_QA_std:lag10,finbert_QA_std,10,False,-0.1712,0.0674,,115,composite_diff
Full_composite,finbert_QA_std:lag11,finbert_QA_std,11,False,0.0466,0.6228,,114,composite_diff
Full_composite,finbert_QA_std:lag12,finbert_QA_std,12,False,0.0055,0.9539,,114,composite_diff
Full_composite,finbert_QA_std:lag13,finbert_QA_std,13,False,0.0729,0.4411,,114,composite_diff
Full_composite,finbert_QA_std:lag14,finbert_QA_std,14,False,-0.1316,0.1646,,113,composite_diff
Full_composite,finbert_QA_std:lag15,finbert_QA_std,15,False,-0.0245,0.7973,,112,composite_diff
Full_composite,roberta_IS_std:lag1,roberta_IS_std,1,False,0.038,0.6853,,116,composite_diff
Full_composite,roberta_IS_std:lag2,roberta_IS_std,2,False,0.0228,0.8079,,116,composite_diff
Full_composite,roberta_IS_std:lag3,roberta_IS_std,3,False,-0.0179,0.849,,116,composite_diff
Full_composite,roberta_IS_std:lag4,roberta_IS_std,4,False,0.1674,0.0724,,116,composite_diff
Full_composite,roberta_IS_std:lag5,roberta_IS_std,5,False,-0.0315,0.7383,,115,composite_diff
Full_composite,roberta_IS_std:lag6,roberta_IS_std,6,False,-0.0848,0.3676,,115,composite_diff
Full_composite,roberta_IS_std:lag7,roberta_IS_std,7,False,-0.0876,0.352,,115,composite_diff
Full_composite,roberta_IS_std:lag8,roberta_IS_std,8,False,-0.0827,0.3794,,115,composite_diff
Full_composite,roberta_IS_std:lag9,roberta_IS_std,9,False,0.069,0.4638,,115,composite_diff
Full_composite,roberta_IS_std:lag10,roberta_IS_std,10,False,-0.0585,0.5348,,115,composite_diff
Full_composite,roberta_IS_std:lag11,roberta_IS_std,11,False,-0.0363,0.7013,,114,composite_diff
Full_composite,roberta_IS_std:lag12,roberta_IS_std,12,False,-0.0281,0.7665,,114,composite_diff
Full_composite,roberta_IS_std:lag13,roberta_IS_std,13,False,0.0248,0.7934,,114,composite_diff
Full_composite,roberta_IS_std:lag14,roberta_IS_std,14,False,-0.05,0.5988,,113,composite_diff
Full_composite,roberta_IS_std:lag15,roberta_IS_std,15,False,0.0261,0.7849,,112,composite_diff
Full_composite,roberta_QA_std:lag1,roberta_QA_std,1,False,-0.0619,0.5093,,116,composite_diff
Full_composite,roberta_QA_std:lag2,roberta_QA_std,2,False,-0.1794,0.054,,116,composite_diff
Full_composite,roberta_QA_std:lag3,roberta_QA_std,3,False,-0.005,0.9577,,116,composite_diff
Full_composite,roberta_QA_std:lag4,roberta_QA_std,4,False,0.1418,0.1288,,116,composite_diff
Full_composite,roberta_QA_std:lag5,roberta_QA_std,5,False,0.0222,0.8139,,115,composite_diff
Full_composite,roberta_QA_std:lag6,roberta_QA_std,6,False,-0.0205,0.828,,115,composite_diff
Full_composite,roberta_QA_std:lag7,roberta_QA_std,7,False,0.144,0.1247,,115,composite_diff
Full_composite,roberta_QA_std:lag8,roberta_QA_std,8,False,0.0072,0.9391,,115,composite_diff
Full_composite,roberta_QA_std:lag9,roberta_QA_std,9,False,0.001,0.9916,,115,composite_diff
Full_composite,roberta_QA_std:lag10,roberta_QA_std,10,False,0.1084,0.2488,,115,composite_diff
Full_composite,roberta_QA_std:lag11,roberta_QA_std,11,False,0.0435,0.6462,,114,composite_diff
Full_composite,roberta_QA_std:lag12,roberta_QA_std,12,False,0.1368,0.1467,,114,composite_diff
Full_composite,roberta_QA_std:lag13,roberta_QA_std,13,False,0.0827,0.3818,,114,composite_diff
Full_composite,roberta_QA_std:lag14,roberta_QA_std,14,False,-0.0561,0.555,,113,composite_diff
Full_composite,roberta_QA_std:lag15,roberta_QA_std,15,False,0.1191,0.2111,,112,composite_diff
Full_composite,finbert_EP_max:lag1,finbert_EP_max,1,False,0.02,0.8309,,116,composite_diff
Full_composite,finbert_EP_max:lag2,finbert_EP_max,2,False,0.0412,0.6604,,116,composite_diff
Full_composite,finbert_EP_max:lag3,finbert_EP_max,3,False,0.0398,0.6716,,116,composite_diff
Full_composite,finbert_EP_max:lag4,finbert_EP_max,4,False,0.1122,0.2303,,116,composite_diff
Full_composite,finbert_EP_max:lag5,finbert_EP_max,5,False,-0.0319,0.735,,115,composite_diff
Full_composite,finbert_EP_max:lag6,finbert_EP_max,6,False,0.0324,0.7312,,115,composite_diff
Full_composite,finbert_EP_max:lag7,finbert_EP_max,7,False,-0.0414,0.6604,,115,composite_diff
Full_composite,finbert_EP_max:lag8,finbert_EP_max,8,False,0.0354,0.707,,115,composite_diff
Full_composite,finbert_EP_max:lag9,finbert_EP_max,9,False,-0.1398,0.1361,,115,composite_diff
Full_composite,finbert_EP_max:lag10,finbert_EP_max,10,False,-0.0625,0.5072,,115,composite_diff
Full_composite,finbert_EP_max:lag11,finbert_EP_max,11,False,0.0055,0.9536,,114,composite_diff
Full_composite,finbert_EP_max:lag12,finbert_EP_max,12,False,0.0448,0.6356,,114,composite_diff
Full_composite,finbert_EP_max:lag13,finbert_EP_max,13,False,-0.0112,0.9061,,114,composite_diff
Full_composite,finbert_EP_max:lag14,finbert_EP_max,14,False,-0.1021,0.2821,,113,composite_diff
Full_composite,finbert_EP_max:lag15,finbert_EP_max,15,False,0.0569,0.5511,,112,composite_diff
Full_composite,finbert_FS_max:lag1,finbert_FS_max,1,False,-0.0335,0.7213,,116,composite_diff
Full_composite,finbert_FS_max:lag2,finbert_FS_max,2,False,-0.0799,0.3939,,116,composite_diff
Full_composite,finbert_FS_max:lag3,finbert_FS_max,3,False,0.0088,0.9252,,116,composite_diff
Full_composite,finbert_FS_max:lag4,finbert_FS_max,4,False,0.0476,0.6118,,116,composite_diff
Full_composite,finbert_FS_max:lag5,finbert_FS_max,5,False,0.0138,0.8836,,115,composite_diff
Full_composite,finbert_FS_max:lag6,finbert_FS_max,6,False,-0.0088,0.9256,,115,composite_diff
Full_composite,finbert_FS_max:lag7,finbert_FS_max,7,False,0.0808,0.3904,,115,composite_diff
Full_composite,finbert_FS_max:lag8,finbert_FS_max,8,False,-0.0552,0.5582,,115,composite_diff
Full_composite,finbert_FS_max:lag9,finbert_FS_max,9,False,-0.0503,0.5932,,115,composite_diff
Full_composite,finbert_FS_max:lag10,finbert_FS_max,10,False,-0.1056,0.2613,,115,composite_diff
Full_composite,finbert_FS_max:lag11,finbert_FS_max,11,False,-0.0643,0.4965,,114,composite_diff
Full_composite,finbert_FS_max:lag12,finbert_FS_max,12,False,-0.0062,0.948,,114,composite_diff
Full_composite,finbert_FS_max:lag13,finbert_FS_max,13,False,-0.0213,0.8218,,114,composite_diff
Full_composite,finbert_FS_max:lag14,finbert_FS_max,14,False,0.0502,0.5974,,113,composite_diff
Full_composite,finbert_FS_max:lag15,finbert_FS_max,15,False,0.0648,0.4975,,112,composite_diff
Full_composite,finbert_MP_max:lag1,finbert_MP_max,1,False,-0.0212,0.8212,,116,composite_diff
Full_composite,finbert_MP_max:lag2,finbert_MP_max,2,False,0.0336,0.7201,,116,composite_diff
Full_composite,finbert_MP_max:lag3,finbert_MP_max,3,False,0.0811,0.3867,,116,composite_diff
Full_composite,finbert_MP_max:lag4,finbert_MP_max,4,False,0.1961,0.0349,*,116,composite_diff
Full_composite,finbert_MP_max:lag5,finbert_MP_max,5,False,0.0867,0.357,,115,composite_diff
Full_composite,finbert_MP_max:lag6,finbert_MP_max,6,False,0.0939,0.3182,,115,composite_diff
Full_composite,finbert_MP_max:lag7,finbert_MP_max,7,False,0.1092,0.2454,,115,composite_diff
Full_composite,finbert_MP_max:lag8,finbert_MP_max,8,False,0.101,0.2827,,115,composite_diff
Full_composite,finbert_MP_max:lag9,finbert_MP_max,9,False,0.0071,0.9397,,115,composite_diff
Full_composite,finbert_MP_max:lag10,finbert_MP_max,10,False,0.0726,0.4407,,115,composite_diff
Full_composite,finbert_MP_max:lag11,finbert_MP_max,11,False,0.0985,0.2973,,114,composite_diff
Full_composite,finbert_MP_max:lag12,finbert_MP_max,12,False,-0.0927,0.3264,,114,composite_diff
Full_composite,finbert_MP_max:lag13,finbert_MP_max,13,False,0.0446,0.6377,,114,composite_diff
Full_composite,finbert_MP_max:lag14,finbert_MP_max,14,False,-0.0184,0.8464,,113,composite_diff
