Era,Feature,Base,Lag,r,p,sig,n,target
Full,finbert_QA_mean:lag7,finbert_QA_mean,7,0.3299,0.0169,*,52,MRO_diff
Full,finbert_QA_mean:lag8,finbert_QA_mean,8,0.3679,0.0073,**,52,MRO_diff
Full,finbert_QA_mean:lag9,finbert_QA_mean,9,0.1941,0.168,,52,MRO_diff
Full,finbert_QA_mean:lag10,finbert_QA_mean,10,0.3225,0.0197,*,52,MRO_diff
Full,finbert_QA_mean:lag11,finbert_QA_mean,11,0.2847,0.0429,*,51,MRO_diff
Full,finbert_QA_mean:lag12,finbert_QA_mean,12,0.2766,0.0494,*,51,MRO_diff
Full,finbert_QA_mean:lag13,finbert_QA_mean,13,0.1583,0.2671,,51,MRO_diff
Full,finbert_QA_mean:lag14,finbert_QA_mean,14,0.1485,0.3035,,50,MRO_diff
Full,finbert_QA_mean:lag15,finbert_QA_mean,15,0.2351,0.1039,,49,MRO_diff
Full,roberta_IS_mean:lag1,roberta_IS_mean,1,0.1306,0.3513,,53,MRO_diff
Full,roberta_IS_mean:lag2,roberta_IS_mean,2,0.2167,0.1191,,53,MRO_diff
Full,roberta_IS_mean:lag3,roberta_IS_mean,3,0.2083,0.1344,,53,MRO_diff
Full,roberta_IS_mean:lag4,roberta_IS_mean,4,0.169,0.2265,,53,MRO_diff
Full,roberta_IS_mean:lag5,roberta_IS_mean,5,0.1265,0.3716,,52,MRO_diff
Full,roberta_IS_mean:lag6,roberta_IS_mean,6,0.2014,0.1523,,52,MRO_diff
Full,roberta_IS_mean:lag7,roberta_IS_mean,7,0.2425,0.0832,,52,MRO_diff
Full,roberta_IS_mean:lag8,roberta_IS_mean,8,0.222,0.1137,,52,MRO_diff
Full,roberta_IS_mean:lag9,roberta_IS_mean,9,0.3818,0.0052,**,52,MRO_diff
Full,roberta_IS_mean:lag10,roberta_IS_mean,10,0.258,0.0648,,52,MRO_diff
Full,roberta_IS_mean:lag11,roberta_IS_mean,11,0.1171,0.4132,,51,MRO_diff
Full,roberta_IS_mean:lag12,roberta_IS_mean,12,0.2051,0.1487,,51,MRO_diff
Full,roberta_IS_mean:lag13,roberta_IS_mean,13,0.1847,0.1944,,51,MRO_diff
Full,roberta_IS_mean:lag14,roberta_IS_mean,14,0.1717,0.2332,,50,MRO_diff
Full,roberta_IS_mean:lag15,roberta_IS_mean,15,0.1845,0.2044,,49,MRO_diff
Full,roberta_QA_mean:lag1,roberta_QA_mean,1,0.0966,0.4912,,53,MRO_diff
Full,roberta_QA_mean:lag2,roberta_QA_mean,2,0.2035,0.144,,53,MRO_diff
Full,roberta_QA_mean:lag3,roberta_QA_mean,3,0.0515,0.7142,,53,MRO_diff
Full,roberta_QA_mean:lag4,roberta_QA_mean,4,0.2408,0.0823,,53,MRO_diff
Full,roberta_QA_mean:lag5,roberta_QA_mean,5,0.1196,0.3982,,52,MRO_diff
Full,roberta_QA_mean:lag6,roberta_QA_mean,6,0.1125,0.427,,52,MRO_diff
Full,roberta_QA_mean:lag7,roberta_QA_mean,7,0.0929,0.5123,,52,MRO_diff
Full,roberta_QA_mean:lag8,roberta_QA_mean,8,0.1707,0.2263,,52,MRO_diff
Full,roberta_QA_mean:lag9,roberta_QA_mean,9,-0.0457,0.7475,,52,MRO_diff
Full,roberta_QA_mean:lag10,roberta_QA_mean,10,0.114,0.421,,52,MRO_diff
Full,roberta_QA_mean:lag11,roberta_QA_mean,11,-0.0578,0.6872,,51,MRO_diff
Full,roberta_QA_mean:lag12,roberta_QA_mean,12,0.1463,0.3057,,51,MRO_diff
Full,roberta_QA_mean:lag13,roberta_QA_mean,13,0.1145,0.4235,,51,MRO_diff
Full,roberta_QA_mean:lag14,roberta_QA_mean,14,0.2099,0.1434,,50,MRO_diff
Full,roberta_QA_mean:lag15,roberta_QA_mean,15,0.1929,0.1842,,49,MRO_diff
Full,finbert_IS_min:lag1,finbert_IS_min,1,0.2828,0.0402,*,53,MRO_diff
Full,finbert_IS_min:lag2,finbert_IS_min,2,0.1564,0.2635,,53,MRO_diff
Full,finbert_IS_min:lag3,finbert_IS_min,3,0.2025,0.1459,,53,MRO_diff
Full,finbert_IS_min:lag4,finbert_IS_min,4,0.2255,0.1045,,53,MRO_diff
Full,finbert_IS_min:lag5,finbert_IS_min,5,0.1029,0.4678,,52,MRO_diff
Full,finbert_IS_min:lag6,finbert_IS_min,6,0.1769,0.2097,,52,MRO_diff
Full,finbert_IS_min:lag7,finbert_IS_min,7,0.1708,0.2259,,52,MRO_diff
Full,finbert_IS_min:lag8,finbert_IS_min,8,0.1608,0.2549,,52,MRO_diff
Full,finbert_IS_min:lag9,finbert_IS_min,9,0.1409,0.319,,52,MRO_diff
Full,finbert_IS_min:lag10,finbert_IS_min,10,0.1194,0.3993,,52,MRO_diff
Full,finbert_IS_min:lag11,finbert_IS_min,11,0.1535,0.2821,,51,MRO_diff
Full,finbert_IS_min:lag12,finbert_IS_min,12,0.031,0.8289,,51,MRO_diff
Full,finbert_IS_min:lag13,finbert_IS_min,13,0.0402,0.7795,,51,MRO_diff
Full,finbert_IS_min:lag14,finbert_IS_min,14,0.0513,0.7234,,50,MRO_diff
Full,finbert_IS_min:lag15,finbert_IS_min,15,-0.0284,0.8464,,49,MRO_diff
Full,finbert_QA_min:lag1,finbert_QA_min,1,0.1654,0.2366,,53,MRO_diff
Full,finbert_QA_min:lag2,finbert_QA_min,2,0.1117,0.4257,,53,MRO_diff
Full,finbert_QA_min:lag3,finbert_QA_min,3,0.1055,0.4522,,53,MRO_diff
Full,finbert_QA_min:lag4,finbert_QA_min,4,0.2345,0.091,,53,MRO_diff
Full,finbert_QA_min:lag5,finbert_QA_min,5,-0.008,0.9553,,52,MRO_diff
Full,finbert_QA_min:lag6,finbert_QA_min,6,0.1341,0.3431,,52,MRO_diff
Full,finbert_QA_min:lag7,finbert_QA_min,7,0.0272,0.848,,52,MRO_diff
Full,finbert_QA_min:lag8,finbert_QA_min,8,0.0272,0.8483,,52,MRO_diff
Full,finbert_QA_min:lag9,finbert_QA_min,9,0.2514,0.0722,,52,MRO_diff
Full,finbert_QA_min:lag10,finbert_QA_min,10,-0.0241,0.8656,,52,MRO_diff
Full,finbert_QA_min:lag11,finbert_QA_min,11,0.0469,0.7436,,51,MRO_diff
Full,finbert_QA_min:lag12,finbert_QA_min,12,0.0291,0.8395,,51,MRO_diff
Full,finbert_QA_min:lag13,finbert_QA_min,13,-0.041,0.7752,,51,MRO_diff
Full,finbert_QA_min:lag14,finbert_QA_min,14,-0.1721,0.2321,,50,MRO_diff
Full,finbert_QA_min:lag15,finbert_QA_min,15,-0.0452,0.7579,,49,MRO_diff
Full,roberta_IS_min:lag1,roberta_IS_min,1,0.2585,0.0616,,53,MRO_diff
Full,roberta_IS_min:lag2,roberta_IS_min,2,0.1714,0.2197,,53,MRO_diff
Full,roberta_IS_min:lag3,roberta_IS_min,3,0.3187,0.02,*,53,MRO_diff
Full,roberta_IS_min:lag4,roberta_IS_min,4,0.2737,0.0474,*,53,MRO_diff
Full,roberta_IS_min:lag5,roberta_IS_min,5,0.3067,0.027,*,52,MRO_diff
Full,roberta_IS_min:lag6,roberta_IS_min,6,0.3054,0.0277,*,52,MRO_diff
Full,roberta_IS_min:lag7,roberta_IS_min,7,0.4203,0.0019,**,52,MRO_diff
Full,roberta_IS_min:lag8,roberta_IS_min,8,0.3651,0.0078,**,52,MRO_diff
Full,roberta_IS_min:lag9,roberta_IS_min,9,0.3737,0.0064,**,52,MRO_diff
Full,roberta_IS_min:lag10,roberta_IS_min,10,0.3587,0.009,**,52,MRO_diff
Full,roberta_IS_min:lag11,roberta_IS_min,11,0.3312,0.0176,*,51,MRO_diff
Full,roberta_IS_min:lag12,roberta_IS_min,12,-0.0496,0.7294,,51,MRO_diff
Full,roberta_IS_min:lag13,roberta_IS_min,13,0.3436,0.0136,*,51,MRO_diff
Full,roberta_IS_min:lag14,roberta_IS_min,14,0.286,0.0441,*,50,MRO_diff
Full,roberta_IS_min:lag15,roberta_IS_min,15,-0.0138,0.925,,49,MRO_diff
Full,roberta_QA_min:lag1,roberta_QA_min,1,-0.0032,0.982,,53,MRO_diff
Full,roberta_QA_min:lag2,roberta_QA_min,2,0.1514,0.2791,,53,MRO_diff
Full,roberta_QA_min:lag3,roberta_QA_min,3,0.1653,0.237,,53,MRO_diff
Full,roberta_QA_min:lag4,roberta_QA_min,4,-0.179,0.1998,,53,MRO_diff
Full,roberta_QA_min:lag5,roberta_QA_min,5,0.2563,0.0667,,52,MRO_diff
Full,roberta_QA_min:lag6,roberta_QA_min,6,0.146,0.3016,,52,MRO_diff
Full,roberta_QA_min:lag7,roberta_QA_min,7,-0.0247,0.8619,,52,MRO_diff
Full,roberta_QA_min:lag8,roberta_QA_min,8,0.0834,0.5565,,52,MRO_diff
Full,roberta_QA_min:lag9,roberta_QA_min,9,-0.0141,0.921,,52,MRO_diff
Full,roberta_QA_min:lag10,roberta_QA_min,10,0.24,0.0865,,52,MRO_diff
Full,roberta_QA_min:lag11,roberta_QA_min,11,-0.0527,0.7132,,51,MRO_diff
Full,roberta_QA_min:lag12,roberta_QA_min,12,-0.062,0.6654,,51,MRO_diff
Full,roberta_QA_min:lag13,roberta_QA_min,13,0.0647,0.652,,51,MRO_diff
Full,roberta_QA_min:lag14,roberta_QA_min,14,-0.049,0.7356,,50,MRO_diff
Full,roberta_QA_min:lag15,roberta_QA_min,15,-0.1596,0.2733,,49,MRO_diff
Full,finbert_IS_std:lag1,finbert_IS_std,1,-0.1,0.4763,,53,MRO_diff
Full,finbert_IS_std:lag2,finbert_IS_std,2,-0.0643,0.6474,,53,MRO_diff
Full,finbert_IS_std:lag3,finbert_IS_std,3,-0.0697,0.62,,53,MRO_diff
Full,finbert_IS_std:lag4,finbert_IS_std,4,-0.0457,0.745,,53,MRO_diff
Full,finbert_IS_std:lag5,finbert_IS_std,5,-0.0536,0.7058,,52,MRO_diff
Full,finbert_IS_std:lag6,finbert_IS_std,6,-0.1633,0.2473,,52,MRO_diff
Full,finbert_IS_std:lag7,finbert_IS_std,7,-0.0734,0.6052,,52,MRO_diff
Full,finbert_IS_std:lag8,finbert_IS_std,8,-0.0825,0.5611,,52,MRO_diff
Full,finbert_IS_std:lag9,finbert_IS_std,9,-0.0061,0.9655,,52,MRO_diff
Full,finbert_IS_std:lag10,finbert_IS_std,10,-0.0707,0.6186,,52,MRO_diff
Full,finbert_IS_std:lag11,finbert_IS_std,11,-0.0773,0.5897,,51,MRO_diff
Full,finbert_IS_std:lag12,finbert_IS_std,12,-0.0698,0.6265,,51,MRO_diff
Full,finbert_IS_std:lag13,finbert_IS_std,13,0.0158,0.9121,,51,MRO_diff
Full,finbert_IS_std:lag14,finbert_IS_std,14,0.0139,0.9237,,50,MRO_diff
Full,finbert_IS_std:lag15,finbert_IS_std,15,0.115,0.4315,,49,MRO_diff
Full,finbert_QA_std:lag1,finbert_QA_std,1,-0.4456,0.0008,***,53,MRO_diff
Full,finbert_QA_std:lag2,finbert_QA_std,2,-0.3733,0.0059,**,53,MRO_diff
Full,finbert_QA_std:lag3,finbert_QA_std,3,-0.3608,0.008,**,53,MRO_diff
Full,finbert_QA_std:lag4,finbert_QA_std,4,-0.2126,0.1264,,53,MRO_diff
Full,finbert_QA_std:lag5,finbert_QA_std,5,-0.0803,0.5713,,52,MRO_diff
Full,finbert_QA_std:lag6,finbert_QA_std,6,-0.3546,0.0099,**,52,MRO_diff
Full,finbert_QA_std:lag7,finbert_QA_std,7,-0.1054,0.4572,,52,MRO_diff
Full,finbert_QA_std:lag8,finbert_QA_std,8,0.0159,0.9112,,52,MRO_diff
Full,finbert_QA_std:lag9,finbert_QA_std,9,-0.1215,0.3907,,52,MRO_diff
Full,finbert_QA_std:lag10,finbert_QA_std,10,-0.0122,0.9318,,52,MRO_diff
Full,finbert_QA_std:lag11,finbert_QA_std,11,-0.0338,0.814,,51,MRO_diff
Full,finbert_QA_std:lag12,finbert_QA_std,12,-0.0183,0.8986,,51,MRO_diff
Full,finbert_QA_std:lag13,finbert_QA_std,13,-0.0101,0.9439,,51,MRO_diff
Full,finbert_QA_std:lag14,finbert_QA_std,14,0.1806,0.2095,,50,MRO_diff
Full,finbert_QA_std:lag15,finbert_QA_std,15,0.1582,0.2776,,49,MRO_diff
Full,roberta_IS_std:lag1,roberta_IS_std,1,0.2891,0.0357,*,53,MRO_diff
Full,roberta_IS_std:lag2,roberta_IS_std,2,0.2974,0.0306,*,53,MRO_diff
Full,roberta_IS_std:lag3,roberta_IS_std,3,0.2424,0.0803,,53,MRO_diff
Full,roberta_IS_std:lag4,roberta_IS_std,4,0.1837,0.188,,53,MRO_diff
Full,roberta_IS_std:lag5,roberta_IS_std,5,0.1296,0.3597,,52,MRO_diff
Full,roberta_IS_std:lag6,roberta_IS_std,6,0.0201,0.8878,,52,MRO_diff
Full,roberta_IS_std:lag7,roberta_IS_std,7,0.0851,0.5486,,52,MRO_diff
Full,roberta_IS_std:lag8,roberta_IS_std,8,-0.0727,0.6083,,52,MRO_diff
Full,roberta_IS_std:lag9,roberta_IS_std,9,0.2428,0.0828,,52,MRO_diff
Full,roberta_IS_std:lag10,roberta_IS_std,10,-0.0087,0.9511,,52,MRO_diff
Full,roberta_IS_std:lag11,roberta_IS_std,11,-0.0307,0.8304,,51,MRO_diff
Full,roberta_IS_std:lag12,roberta_IS_std,12,-0.0139,0.9228,,51,MRO_diff
Full,roberta_IS_std:lag13,roberta_IS_std,13,-0.0027,0.9849,,51,MRO_diff
Full,roberta_IS_std:lag14,roberta_IS_std,14,-0.051,0.7249,,50,MRO_diff
Full,roberta_IS_std:lag15,roberta_IS_std,15,0.0087,0.9529,,49,MRO_diff
Full,roberta_QA_std:lag1,roberta_QA_std,1,-0.0922,0.5112,,53,MRO_diff
Full,roberta_QA_std:lag2,roberta_QA_std,2,-0.0477,0.7343,,53,MRO_diff
Full,roberta_QA_std:lag3,roberta_QA_std,3,-0.1415,0.3123,,53,MRO_diff
Full,roberta_QA_std:lag4,roberta_QA_std,4,0.1114,0.4271,,53,MRO_diff
Full,roberta_QA_std:lag5,roberta_QA_std,5,-0.0158,0.9112,,52,MRO_diff
Full,roberta_QA_std:lag6,roberta_QA_std,6,-0.07,0.6221,,52,MRO_diff
Full,roberta_QA_std:lag7,roberta_QA_std,7,0.1595,0.2588,,52,MRO_diff
Full,roberta_QA_std:lag8,roberta_QA_std,8,0.253,0.0704,,52,MRO_diff
Full,roberta_QA_std:lag9,roberta_QA_std,9,0.0295,0.8356,,52,MRO_diff
Full,roberta_QA_std:lag10,roberta_QA_std,10,0.162,0.2513,,52,MRO_diff
Full,roberta_QA_std:lag11,roberta_QA_std,11,0.023,0.873,,51,MRO_diff
Full,roberta_QA_std:lag12,roberta_QA_std,12,0.2487,0.0785,,51,MRO_diff
Full,roberta_QA_std:lag13,roberta_QA_std,13,0.0513,0.7205,,51,MRO_diff
Full,roberta_QA_std:lag14,roberta_QA_std,14,0.2607,0.0675,,50,MRO_diff
Full,roberta_QA_std:lag15,roberta_QA_std,15,0.349,0.014,*,49,MRO_diff
Full,finbert_EP_max:lag1,finbert_EP_max,1,0.038,0.7872,,53,MRO_diff
Full,finbert_EP_max:lag2,finbert_EP_max,2,0.2219,0.1103,,53,MRO_diff
Full,finbert_EP_max:lag3,finbert_EP_max,3,0.2635,0.0566,,53,MRO_diff
Full,finbert_EP_max:lag4,finbert_EP_max,4,0.2199,0.1137,,53,MRO_diff
Full,finbert_EP_max:lag5,finbert_EP_max,5,0.2323,0.0975,,52,MRO_diff
Full,finbert_EP_max:lag6,finbert_EP_max,6,0.058,0.6828,,52,MRO_diff
Full,finbert_EP_max:lag7,finbert_EP_max,7,0.105,0.4587,,52,MRO_diff
Full,finbert_EP_max:lag8,finbert_EP_max,8,0.0779,0.583,,52,MRO_diff
Full,finbert_EP_max:lag9,finbert_EP_max,9,-0.0922,0.5158,,52,MRO_diff
Full,finbert_EP_max:lag10,finbert_EP_max,10,0.0857,0.5459,,52,MRO_diff
Full,finbert_EP_max:lag11,finbert_EP_max,11,-0.0826,0.5643,,51,MRO_diff
Full,finbert_EP_max:lag12,finbert_EP_max,12,0.1121,0.4335,,51,MRO_diff
Full,finbert_EP_max:lag13,finbert_EP_max,13,-0.1937,0.1732,,51,MRO_diff
Full,finbert_EP_max:lag14,finbert_EP_max,14,-0.1977,0.1687,,50,MRO_diff
Full,finbert_EP_max:lag15,finbert_EP_max,15,0.1087,0.4573,,49,MRO_diff
Full,finbert_FS_max:lag1,finbert_FS_max,1,-0.078,0.5786,,53,MRO_diff
Full,finbert_FS_max:lag2,finbert_FS_max,2,-0.1114,0.427,,53,MRO_diff
Full,finbert_FS_max:lag3,finbert_FS_max,3,0.054,0.7011,,53,MRO_diff
Full,finbert_FS_max:lag4,finbert_FS_max,4,0.1923,0.1677,,53,MRO_diff
Full,finbert_FS_max:lag5,finbert_FS_max,5,0.1046,0.4605,,52,MRO_diff
Full,finbert_FS_max:lag6,finbert_FS_max,6,-0.019,0.8937,,52,MRO_diff
Full,finbert_FS_max:lag7,finbert_FS_max,7,0.1362,0.3358,,52,MRO_diff
Full,finbert_FS_max:lag8,finbert_FS_max,8,-0.0057,0.9681,,52,MRO_diff
Full,finbert_FS_max:lag9,finbert_FS_max,9,-0.0262,0.8537,,52,MRO_diff
Full,finbert_FS_max:lag10,finbert_FS_max,10,-0.1013,0.475,,52,MRO_diff
Full,finbert_FS_max:lag11,finbert_FS_max,11,-0.0688,0.6316,,51,MRO_diff
Full,finbert_FS_max:lag12,finbert_FS_max,12,-0.0654,0.6484,,51,MRO_diff
Full,finbert_FS_max:lag13,finbert_FS_max,13,-0.0337,0.8146,,51,MRO_diff
Full,finbert_FS_max:lag14,finbert_FS_max,14,0.0892,0.538,,50,MRO_diff
Full,finbert_FS_max:lag15,finbert_FS_max,15,0.128,0.3808,,49,MRO_diff
Full,finbert_MP_max:lag1,finbert_MP_max,1,0.086,0.5404,,53,MRO_diff
Full,finbert_MP_max:lag2,finbert_MP_max,2,0.1763,0.2066,,53,MRO_diff
Full,finbert_MP_max:lag3,finbert_MP_max,3,0.3553,0.009,**,53,MRO_diff
Full,finbert_MP_max:lag4,finbert_MP_max,4,0.3281,0.0165,*,53,MRO_diff
Full,finbert_MP_max:lag5,finbert_MP_max,5,0.2312,0.0991,,52,MRO_diff
Full,finbert_MP_max:lag6,finbert_MP_max,6,0.2922,0.0355,*,52,MRO_diff
Full,finbert_MP_max:lag7,finbert_MP_max,7,0.2681,0.0547,,52,MRO_diff
Full,finbert_MP_max:lag8,finbert_MP_max,8,0.2568,0.0661,,52,MRO_diff
Full,finbert_MP_max:lag9,finbert_MP_max,9,0.087,0.5399,,52,MRO_diff
Full,finbert_MP_max:lag10,finbert_MP_max,10,0.1584,0.2619,,52,MRO_diff
Full,finbert_MP_max:lag11,finbert_MP_max,11,0.1801,0.2059,,51,MRO_diff
Full,finbert_MP_max:lag12,finbert_MP_max,12,-0.0717,0.617,,51,MRO_diff
Full,finbert_MP_max:lag13,finbert_MP_max,13,0.1236,0.3875,,51,MRO_diff
Full,finbert_MP_max:lag14,finbert_MP_max,14,0.0409,0.7782,,50,MRO_diff
Full,finbert_MP_max:lag15,finbert_MP_max,15,0.1548,0.2883,,49,MRO_diff
Full,roberta_EP_max:lag1,roberta_EP_max,1,0.4542,0.0006,***,53,MRO_diff
Full,roberta_EP_max:lag2,roberta_EP_max,2,0.4542,0.0006,***,53,MRO_diff
Full,roberta_EP_max:lag3,roberta_EP_max,3,0.3756,0.0056,**,53,MRO_diff
Full,roberta_EP_max:lag4,roberta_EP_max,4,0.3673,0.0068,**,53,MRO_diff
Full,roberta_EP_max:lag5,roberta_EP_max,5,0.2187,0.1193,,52,MRO_diff
Full,roberta_EP_max:lag6,roberta_EP_max,6,0.0639,0.6528,,52,MRO_diff
Full,roberta_EP_max:lag7,roberta_EP_max,7,0.0575,0.6854,,52,MRO_diff
Full,roberta_EP_max:lag8,roberta_EP_max,8,0.0821,0.5629,,52,MRO_diff
Full,roberta_EP_max:lag9,roberta_EP_max,9,-0.1208,0.3936,,52,MRO_diff
Full,roberta_EP_max:lag10,roberta_EP_max,10,-0.0538,0.705,,52,MRO_diff
Full,roberta_EP_max:lag11,roberta_EP_max,11,-0.1551,0.2772,,51,MRO_diff
Full,roberta_EP_max:lag12,roberta_EP_max,12,-0.0462,0.7475,,51,MRO_diff
Full,roberta_EP_max:lag13,roberta_EP_max,13,-0.1192,0.4047,,51,MRO_diff
Full,roberta_EP_max:lag14,roberta_EP_max,14,-0.2529,0.0764,,50,MRO_diff
Full,roberta_EP_max:lag15,roberta_EP_max,15,-0.0564,0.7001,,49,MRO_diff
Full,roberta_FS_max:lag1,roberta_FS_max,1,-0.2621,0.058,,53,MRO_diff
Full,roberta_FS_max:lag2,roberta_FS_max,2,-0.078,0.579,,53,MRO_diff
Full,roberta_FS_max:lag3,roberta_FS_max,3,-0.139,0.3208,,53,MRO_diff
Full,roberta_FS_max:lag4,roberta_FS_max,4,0.1964,0.1587,,53,MRO_diff
Full,roberta_FS_max:lag5,roberta_FS_max,5,0.1558,0.27,,52,MRO_diff
Full,roberta_FS_max:lag6,roberta_FS_max,6,0.0946,0.5047,,52,MRO_diff
Full,roberta_FS_max:lag7,roberta_FS_max,7,0.1093,0.4404,,52,MRO_diff
Full,roberta_FS_max:lag8,roberta_FS_max,8,0.1651,0.242,,52,MRO_diff
Full,roberta_FS_max:lag9,roberta_FS_max,9,0.1511,0.285,,52,MRO_diff
Full,roberta_FS_max:lag10,roberta_FS_max,10,0.0881,0.5344,,52,MRO_diff
Full,roberta_FS_max:lag11,roberta_FS_max,11,0.0452,0.753,,51,MRO_diff
Full,roberta_FS_max:lag12,roberta_FS_max,12,0.0212,0.8826,,51,MRO_diff
Full,roberta_FS_max:lag13,roberta_FS_max,13,0.2058,0.1474,,51,MRO_diff
Full,roberta_FS_max:lag14,roberta_FS_max,14,0.1984,0.1673,,50,MRO_diff
Full,roberta_FS_max:lag15,roberta_FS_max,15,0.2382,0.0993,,49,MRO_diff
Full,roberta_MP_max:lag1,roberta_MP_max,1,-0.0697,0.6201,,53,MRO_diff
Full,roberta_MP_max:lag2,roberta_MP_max,2,-0.1884,0.1768,,53,MRO_diff
Full,roberta_MP_max:lag3,roberta_MP_max,3,0.0215,0.8787,,53,MRO_diff
Full,roberta_MP_max:lag4,roberta_MP_max,4,-0.0194,0.8904,,53,MRO_diff
Full,roberta_MP_max:lag5,roberta_MP_max,5,0.0015,0.9917,,52,MRO_diff
Full,roberta_MP_max:lag6,roberta_MP_max,6,0.0142,0.9205,,52,MRO_diff
Full,roberta_MP_max:lag7,roberta_MP_max,7,0.1348,0.3407,,52,MRO_diff
Full,roberta_MP_max:lag8,roberta_MP_max,8,0.1259,0.3739,,52,MRO_diff
Full,roberta_MP_max:lag9,roberta_MP_max,9,0.1018,0.4728,,52,MRO_diff
Full,roberta_MP_max:lag10,roberta_MP_max,10,-0.0464,0.7438,,52,MRO_diff
Full,roberta_MP_max:lag11,roberta_MP_max,11,0.1249,0.3823,,51,MRO_diff
Full,roberta_MP_max:lag12,roberta_MP_max,12,0.0652,0.6495,,51,MRO_diff
Full,roberta_MP_max:lag13,roberta_MP_max,13,0.1882,0.1859,,51,MRO_diff
Full,roberta_MP_max:lag14,roberta_MP_max,14,0.0589,0.6844,,50,MRO_diff
Full,roberta_MP_max:lag15,roberta_MP_max,15,0.195,0.1793,,49,MRO_diff
Full,finbert_EP_mean:lag1,finbert_EP_mean,1,0.3598,0.0081,**,53,MRO_diff
Full,finbert_EP_mean:lag2,finbert_EP_mean,2,0.2999,0.0292,*,53,MRO_diff
Full,finbert_EP_mean:lag3,finbert_EP_mean,3,0.3713,0.0062,**,53,MRO_diff
Full,finbert_EP_mean:lag4,finbert_EP_mean,4,0.3721,0.0061,**,53,MRO_diff
Full,finbert_EP_mean:lag5,finbert_EP_mean,5,0.2588,0.0639,,52,MRO_diff
Full,finbert_EP_mean:lag6,finbert_EP_mean,6,0.3166,0.0222,*,52,MRO_diff
Full,finbert_EP_mean:lag7,finbert_EP_mean,7,0.216,0.1241,,52,MRO_diff
Full,finbert_EP_mean:lag8,finbert_EP_mean,8,0.2039,0.1471,,52,MRO_diff
Full,finbert_EP_mean:lag9,finbert_EP_mean,9,0.1947,0.1665,,52,MRO_diff
Full,finbert_EP_mean:lag10,finbert_EP_mean,10,0.2644,0.0582,,52,MRO_diff
Full,finbert_EP_mean:lag11,finbert_EP_mean,11,0.1557,0.2752,,51,MRO_diff
Full,finbert_EP_mean:lag12,finbert_EP_mean,12,0.2304,0.1038,,51,MRO_diff
Full,finbert_EP_mean:lag13,finbert_EP_mean,13,0.0976,0.4955,,51,MRO_diff
Full,finbert_EP_mean:lag14,finbert_EP_mean,14,0.0201,0.89,,50,MRO_diff
Full,finbert_EP_mean:lag15,finbert_EP_mean,15,0.0589,0.6876,,49,MRO_diff
Full,finbert_FS_mean:lag1,finbert_FS_mean,1,0.0079,0.9554,,53,MRO_diff
Full,finbert_FS_mean:lag2,finbert_FS_mean,2,0.2226,0.1091,,53,MRO_diff
Full,finbert_FS_mean:lag3,finbert_FS_mean,3,0.1574,0.2604,,53,MRO_diff
Full,finbert_FS_mean:lag4,finbert_FS_mean,4,0.3151,0.0216,*,53,MRO_diff
Full,finbert_FS_mean:lag5,finbert_FS_mean,5,0.1359,0.3369,,52,MRO_diff
Full,finbert_FS_mean:lag6,finbert_FS_mean,6,-0.0117,0.9344,,52,MRO_diff
Full,finbert_FS_mean:lag7,finbert_FS_mean,7,0.1973,0.1608,,52,MRO_diff
Full,finbert_FS_mean:lag8,finbert_FS_mean,8,0.0709,0.6173,,52,MRO_diff
Full,finbert_FS_mean:lag9,finbert_FS_mean,9,0.0917,0.5181,,52,MRO_diff
Full,finbert_FS_mean:lag10,finbert_FS_mean,10,-0.1718,0.2232,,52,MRO_diff
Full,finbert_FS_mean:lag11,finbert_FS_mean,11,0.0684,0.6334,,51,MRO_diff
Full,finbert_FS_mean:lag12,finbert_FS_mean,12,0.036,0.8019,,51,MRO_diff
Full,finbert_FS_mean:lag13,finbert_FS_mean,13,0.245,0.0831,,51,MRO_diff
Full,finbert_FS_mean:lag14,finbert_FS_mean,14,0.185,0.1984,,50,MRO_diff
Full,finbert_FS_mean:lag15,finbert_FS_mean,15,0.1516,0.2984,,49,MRO_diff
Full,finbert_MP_mean:lag1,finbert_MP_mean,1,0.6151,0.0,***,53,MRO_diff
Full,finbert_MP_mean:lag2,finbert_MP_mean,2,0.5671,0.0,***,53,MRO_diff
Full,finbert_MP_mean:lag3,finbert_MP_mean,3,0.4494,0.0007,***,53,MRO_diff
Full,finbert_MP_mean:lag4,finbert_MP_mean,4,0.663,0.0,***,53,MRO_diff
Full,finbert_MP_mean:lag5,finbert_MP_mean,5,0.392,0.0041,**,52,MRO_diff
Full,finbert_MP_mean:lag6,finbert_MP_mean,6,0.5104,0.0001,***,52,MRO_diff
Full,finbert_MP_mean:lag7,finbert_MP_mean,7,0.5239,0.0001,***,52,MRO_diff
Full,finbert_MP_mean:lag8,finbert_MP_mean,8,0.4836,0.0003,***,52,MRO_diff
Full,finbert_MP_mean:lag9,finbert_MP_mean,9,0.3046,0.0281,*,52,MRO_diff
Full,finbert_MP_mean:lag10,finbert_MP_mean,10,0.4736,0.0004,***,52,MRO_diff
Full,finbert_MP_mean:lag11,finbert_MP_mean,11,0.3066,0.0286,*,51,MRO_diff
Full,finbert_MP_mean:lag12,finbert_MP_mean,12,0.1368,0.3385,,51,MRO_diff
Full,finbert_MP_mean:lag13,finbert_MP_mean,13,0.2006,0.1581,,51,MRO_diff
